Région;Pays-1;Années;Population;Granularité
Europe;Kyrgyzstan;2001;1751,617;Urban
Europe;Kyrgyzstan;2002;4991,483;Total
Europe;Kyrgyzstan;2002;2471,213;Male
Europe;Kyrgyzstan;2002;2520,265;Female
Europe;Kyrgyzstan;2002;3229,231;Rural
Europe;Kyrgyzstan;2002;1761,456;Urban
Europe;Kyrgyzstan;2003;5013,53;Total
Europe;Kyrgyzstan;2003;2483,823;Male
Europe;Kyrgyzstan;2003;2529,715;Female
Europe;Kyrgyzstan;2003;3243,275;Rural
Europe;Kyrgyzstan;2003;1768,994;Urban
Europe;Kyrgyzstan;2004;5039,005;Total
Europe;Kyrgyzstan;2004;2497,536;Male
Europe;Kyrgyzstan;2004;2541,459;Female
Europe;Kyrgyzstan;2004;3259,958;Rural
Europe;Kyrgyzstan;2004;1777,971;Urban
Europe;Kyrgyzstan;2005;5075,347;Total
Europe;Kyrgyzstan;2005;2515,732;Male
Europe;Kyrgyzstan;2005;2559,608;Female
Europe;Kyrgyzstan;2005;3284,272;Rural
Europe;Kyrgyzstan;2005;1791,108;Urban
Europe;Kyrgyzstan;2006;5124,382;Total
Europe;Kyrgyzstan;2006;2539,136;Male
Europe;Kyrgyzstan;2006;2585,243;Female
Europe;Kyrgyzstan;2006;3317,581;Rural
Europe;Kyrgyzstan;2006;1809,149;Urban
Europe;Kyrgyzstan;2007;5184,392;Total
Europe;Kyrgyzstan;2007;2567,079;Male
Europe;Kyrgyzstan;2007;2617,305;Female
Europe;Kyrgyzstan;2007;3358,424;Rural
Europe;Kyrgyzstan;2007;1831,296;Urban
Europe;Kyrgyzstan;2008;5254,979;Total
Europe;Kyrgyzstan;2008;2599,867;Male
Europe;Kyrgyzstan;2008;2655,102;Female
Europe;Kyrgyzstan;2008;3405,472;Rural
Europe;Kyrgyzstan;2008;1856,822;Urban
Europe;Kyrgyzstan;2009;5334,71;Total
Europe;Kyrgyzstan;2009;2637,452;Male
Europe;Kyrgyzstan;2009;2697,256;Female
Europe;Kyrgyzstan;2009;3456,349;Rural
Europe;Kyrgyzstan;2009;1884,432;Urban
Europe;Kyrgyzstan;2010;5422,293;Total
Europe;Kyrgyzstan;2010;2679,679;Male
Europe;Kyrgyzstan;2010;2742,619;Female
Europe;Kyrgyzstan;2010;3507,918;Rural
Europe;Kyrgyzstan;2010;1914,419;Urban
Europe;Kyrgyzstan;2011;5517,922;Total
Europe;Kyrgyzstan;2011;2726,828;Male
Europe;Kyrgyzstan;2011;2791,099;Female
Europe;Kyrgyzstan;2011;3559,886;Rural
Europe;Kyrgyzstan;2011;1946,715;Urban
Europe;Kyrgyzstan;2012;5621,576;Total
Europe;Kyrgyzstan;2012;2778,716;Male
Europe;Kyrgyzstan;2012;2842,867;Female
Europe;Kyrgyzstan;2012;3612,53;Rural
Europe;Kyrgyzstan;2012;1981,578;Urban
Europe;Kyrgyzstan;2013;5731,303;Total
Europe;Kyrgyzstan;2013;2834,06;Male
Europe;Kyrgyzstan;2013;2897,252;Female
Europe;Kyrgyzstan;2013;3665,102;Rural
Europe;Kyrgyzstan;2013;2018,706;Urban
Europe;Kyrgyzstan;2014;5844,532;Total
Europe;Kyrgyzstan;2014;2891,111;Male
Europe;Kyrgyzstan;2014;2953,41;Female
Europe;Kyrgyzstan;2014;3716,797;Rural
Europe;Kyrgyzstan;2014;2057,769;Urban
Europe;Kyrgyzstan;2015;5959,121;Total
Europe;Kyrgyzstan;2015;2948,492;Male
Europe;Kyrgyzstan;2015;3010,634;Female
Europe;Kyrgyzstan;2015;3766,909;Rural
Europe;Kyrgyzstan;2015;2098,492;Urban
Europe;Kyrgyzstan;2016;6074,33;Total
Europe;Kyrgyzstan;2016;3005,717;Male
Europe;Kyrgyzstan;2016;3068,61;Female
Europe;Kyrgyzstan;2016;3814,995;Rural
Europe;Kyrgyzstan;2016;2140,739;Urban
Europe;Kyrgyzstan;2017;6189,733;Total
Europe;Kyrgyzstan;2017;3062,7;Male
Europe;Kyrgyzstan;2017;3127,027;Female
Europe;Kyrgyzstan;2017;3860,7;Rural
Europe;Kyrgyzstan;2017;2184,417;Urban
Europe;Kyrgyzstan;2018;6304,03;Total
Europe;Kyrgyzstan;2018;3118,925;Male
Europe;Kyrgyzstan;2018;3185,1;Female
Europe;Kyrgyzstan;2018;3903,563;Rural
Europe;Kyrgyzstan;2018;2229,369;Urban
Western Pacific;Lao People's Democratic Republic;2000;5323,7;Total
Western Pacific;Lao People's Democratic Republic;2000;2649,923;Male
Western Pacific;Lao People's Democratic Republic;2000;2673,778;Female
Western Pacific;Lao People's Democratic Republic;2000;4158,068;Rural
Western Pacific;Lao People's Democratic Republic;2000;1171,236;Urban
Western Pacific;Lao People's Democratic Republic;2001;5409,582;Total
Western Pacific;Lao People's Democratic Republic;2001;2689,673;Male
Western Pacific;Lao People's Democratic Republic;2001;2719,911;Female
Western Pacific;Lao People's Democratic Republic;2001;4169,569;Rural
Western Pacific;Lao People's Democratic Republic;2001;1244,999;Urban
Western Pacific;Lao People's Democratic Republic;2002;5493,246;Total
Western Pacific;Lao People's Democratic Republic;2002;2727,504;Male
Western Pacific;Lao People's Democratic Republic;2002;2765,743;Female
Western Pacific;Lao People's Democratic Republic;2002;4175,525;Rural
Western Pacific;Lao People's Democratic Republic;2002;1321,748;Urban
Western Pacific;Lao People's Democratic Republic;2003;5576,64;Total
Western Pacific;Lao People's Democratic Republic;2003;2764,935;Male
Western Pacific;Lao People's Democratic Republic;2003;2811,705;Female
Western Pacific;Lao People's Democratic Republic;2003;4177,699;Rural
Western Pacific;Lao People's Democratic Republic;2003;1401,957;Urban
Western Pacific;Lao People's Democratic Republic;2004;5662,208;Total
Western Pacific;Lao People's Democratic Republic;2004;2803,926;Male
Western Pacific;Lao People's Democratic Republic;2004;2858,273;Female
Western Pacific;Lao People's Democratic Republic;2004;4178,088;Rural
Western Pacific;Lao People's Democratic Republic;2004;1486,517;Urban
Western Pacific;Lao People's Democratic Republic;2005;5751,676;Total
Western Pacific;Lao People's Democratic Republic;2005;2845,939;Male
Western Pacific;Lao People's Democratic Republic;2005;2905,736;Female
Western Pacific;Lao People's Democratic Republic;2005;4189,729;Rural
Western Pacific;Lao People's Democratic Republic;2005;1564,297;Urban
Western Pacific;Lao People's Democratic Republic;2006;5846,074;Total
Western Pacific;Lao People's Democratic Republic;2006;2891,497;Male
Western Pacific;Lao People's Democratic Republic;2006;2954,578;Female
Western Pacific;Lao People's Democratic Republic;2006;4226,291;Rural
Western Pacific;Lao People's Democratic Republic;2006;1623,065;Urban
Western Pacific;Lao People's Democratic Republic;2007;5944,948;Total
Western Pacific;Lao People's Democratic Republic;2007;2940,296;Male
Western Pacific;Lao People's Democratic Republic;2007;3004,654;Female
Western Pacific;Lao People's Democratic Republic;2007;4265,018;Rural
Western Pacific;Lao People's Democratic Republic;2007;1684,769;Urban
Western Pacific;Lao People's Democratic Republic;2008;6046,62;Total
Western Pacific;Lao People's Democratic Republic;2008;2991,807;Male
Western Pacific;Lao People's Democratic Republic;2008;3054,823;Female
Western Pacific;Lao People's Democratic Republic;2008;4303,532;Rural
Western Pacific;Lao People's Democratic Republic;2008;1748,658;Urban
Western Pacific;Lao People's Democratic Republic;2009;6148,623;Total
Western Pacific;Lao People's Democratic Republic;2009;3045,093;Male
Western Pacific;Lao People's Democratic Republic;2009;3103,528;Female
Western Pacific;Lao People's Democratic Republic;2009;4338,737;Rural
Western Pacific;Lao People's Democratic Republic;2009;1813,299;Urban
Western Pacific;Lao People's Democratic Republic;2010;6249,165;Total
Western Pacific;Lao People's Democratic Republic;2010;3099,431;Male
Western Pacific;Lao People's Democratic Republic;2010;3149,737;Female
Western Pacific;Lao People's Democratic Republic;2010;4368,384;Rural
Western Pacific;Lao People's Democratic Republic;2010;1877,89;Urban
Western Pacific;Lao People's Democratic Republic;2011;6347,567;Total
Western Pacific;Lao People's Democratic Republic;2011;3154,71;Male
Western Pacific;Lao People's Democratic Republic;2011;3192,854;Female
Western Pacific;Lao People's Democratic Republic;2011;4391,626;Rural
Western Pacific;Lao People's Democratic Republic;2011;1941,861;Urban
Western Pacific;Lao People's Democratic Republic;2012;6444,53;Total
Western Pacific;Lao People's Democratic Republic;2012;3210,999;Male
Western Pacific;Lao People's Democratic Republic;2012;3233,528;Female
Western Pacific;Lao People's Democratic Republic;2012;4409,554;Rural
Western Pacific;Lao People's Democratic Republic;2012;2005,615;Urban
Western Pacific;Lao People's Democratic Republic;2013;6541,304;Total
Western Pacific;Lao People's Democratic Republic;2013;3267,829;Male
Western Pacific;Lao People's Democratic Republic;2013;3273,473;Female
Western Pacific;Lao People's Democratic Republic;2013;4424,627;Rural
Western Pacific;Lao People's Democratic Republic;2013;2069,93;Urban
Western Pacific;Lao People's Democratic Republic;2014;6639,756;Total
Western Pacific;Lao People's Democratic Republic;2014;3324,639;Male
Western Pacific;Lao People's Democratic Republic;2014;3315,124;Female
Western Pacific;Lao People's Democratic Republic;2014;4439,922;Rural
Western Pacific;Lao People's Democratic Republic;2014;2136,475;Urban
Western Pacific;Lao People's Democratic Republic;2015;6741,164;Total
Western Pacific;Lao People's Democratic Republic;2015;3381,013;Male
Western Pacific;Lao People's Democratic Republic;2015;3360,147;Female
Western Pacific;Lao People's Democratic Republic;2015;4457,637;Rural
Western Pacific;Lao People's Democratic Republic;2015;2206,33;Urban
Western Pacific;Lao People's Democratic Republic;2016;6845,846;Total
Western Pacific;Lao People's Democratic Republic;2016;3436,67;Male
Western Pacific;Lao People's Democratic Republic;2016;3409,178;Female
Western Pacific;Lao People's Democratic Republic;2016;4478,363;Rural
Western Pacific;Lao People's Democratic Republic;2016;2279,99;Urban
Western Pacific;Lao People's Democratic Republic;2017;6953,035;Total
Western Pacific;Lao People's Democratic Republic;2017;3491,532;Male
Western Pacific;Lao People's Democratic Republic;2017;3461,499;Female
Western Pacific;Lao People's Democratic Republic;2017;4501,174;Rural
Western Pacific;Lao People's Democratic Republic;2017;2356,986;Urban
Western Pacific;Lao People's Democratic Republic;2018;7061,507;Total
Western Pacific;Lao People's Democratic Republic;2018;3545,623;Male
Western Pacific;Lao People's Democratic Republic;2018;3515,875;Female
Western Pacific;Lao People's Democratic Republic;2018;4524,499;Rural
Western Pacific;Lao People's Democratic Republic;2018;2436,711;Urban
Europe;Latvia;2000;2384,164;Total
Europe;Latvia;2000;1095,57;Male
Europe;Latvia;2000;1288,58;Female
Europe;Latvia;2000;761,342;Rural
Europe;Latvia;2000;1622,821;Urban
Europe;Latvia;2001;2358,693;Total
Europe;Latvia;2001;1083,455;Male
Europe;Latvia;2001;1275,234;Female
Europe;Latvia;2001;755,946;Rural
Europe;Latvia;2001;1602,731;Urban
Europe;Latvia;2002;2332,53;Total
Europe;Latvia;2002;1070,949;Male
Europe;Latvia;2002;1261,579;Female
Europe;Latvia;2002;749,886;Rural
Europe;Latvia;2002;1582,606;Urban
Europe;Latvia;2003;2305,848;Total
Europe;Latvia;2003;1058,16;Male
Europe;Latvia;2003;1247,685;Female
Europe;Latvia;2003;742,46;Rural
Europe;Latvia;2003;1563,315;Urban
Europe;Latvia;2004;2278,921;Total
Europe;Latvia;2004;1045,287;Male
Europe;Latvia;2004;1233,635;Female
Europe;Latvia;2004;731,523;Rural
Europe;Latvia;2004;1547,332;Urban
Europe;Latvia;2005;2251,993;Total
Europe;Latvia;2005;1032,499;Male
Europe;Latvia;2005;1219,497;Female
Europe;Latvia;2005;720,635;Rural
Europe;Latvia;2005;1531,348;Urban
Europe;Latvia;2006;2225,066;Total
Europe;Latvia;2006;1019,785;Male
Europe;Latvia;2006;1205,278;Female
Europe;Latvia;2006;712,806;Rural
Europe;Latvia;2006;1512,417;Urban
Europe;Latvia;2007;2198,089;Total
Europe;Latvia;2007;1007,109;Male
Europe;Latvia;2007;1190,98;Female
Europe;Latvia;2007;705,716;Rural
Europe;Latvia;2007;1492,802;Urban
Europe;Latvia;2008;2171,259;Total
Europe;Latvia;2008;994,559;Male
Europe;Latvia;2008;1176,689;Female
Europe;Latvia;2008;698,617;Rural
Europe;Latvia;2008;1473,264;Urban
Europe;Latvia;2009;2144,785;Total
Europe;Latvia;2009;982,252;Male
Europe;Latvia;2009;1162,532;Female
Europe;Latvia;2009;690,494;Rural
Europe;Latvia;2009;1454,815;Urban
Europe;Latvia;2010;2118,861;Total
Europe;Latvia;2010;970,265;Male
Europe;Latvia;2010;1148,59;Female
Europe;Latvia;2010;681,39;Rural
Europe;Latvia;2010;1437,458;Urban
Europe;Latvia;2011;2093,61;Total
Europe;Latvia;2011;958,65;Male
Europe;Latvia;2011;1134,956;Female
Europe;Latvia;2011;672,334;Rural
Europe;Latvia;2011;1420,159;Urban
Europe;Latvia;2012;2069,016;Total
Europe;Latvia;2012;947,411;Male
Europe;Latvia;2012;1121,607;Female
Europe;Latvia;2012;663,369;Rural
Europe;Latvia;2012;1403,005;Urban
Europe;Latvia;2013;2044,957;Total
Europe;Latvia;2013;936,519;Male
Europe;Latvia;2013;1108,431;Female
Europe;Latvia;2013;654,589;Rural
Europe;Latvia;2013;1386,195;Urban
Europe;Latvia;2014;2021,219;Total
Europe;Latvia;2014;925,975;Male
Europe;Latvia;2014;1095,245;Female
Europe;Latvia;2014;646,121;Rural
Europe;Latvia;2014;1370,004;Urban
Europe;Latvia;2015;1997,674;Total
Europe;Latvia;2015;915,727;Male
Europe;Latvia;2015;1081,948;Female
Europe;Latvia;2015;638,051;Rural
Europe;Latvia;2015;1354,612;Urban
Europe;Latvia;2016;1974,266;Total
Europe;Latvia;2016;905,794;Male
Europe;Latvia;2016;1068,471;Female
Europe;Latvia;2016;630,159;Rural
Europe;Latvia;2016;1340,371;Urban
Europe;Latvia;2017;1951,097;Total
Europe;Latvia;2017;896,181;Male
Europe;Latvia;2017;1054,916;Female
Europe;Latvia;2017;622,436;Rural
Europe;Latvia;2017;1327,234;Urban
Europe;Latvia;2018;1928,459;Total
Europe;Latvia;2018;886,896;Male
Europe;Latvia;2018;1041,565;Female
Europe;Latvia;2018;614,843;Rural
Europe;Latvia;2018;1315,095;Urban
Eastern Mediterranean;Lebanon;2000;3842,778;Total
Eastern Mediterranean;Lebanon;2000;1914,711;Male
Eastern Mediterranean;Lebanon;2000;1928,063;Female
Eastern Mediterranean;Lebanon;2000;452,951;Rural
Eastern Mediterranean;Lebanon;2000;2782,415;Urban
Eastern Mediterranean;Lebanon;2001;3991,001;Total
Eastern Mediterranean;Lebanon;2001;1996,494;Male
Eastern Mediterranean;Lebanon;2001;1994,505;Female
Eastern Mediterranean;Lebanon;2001;466,411;Rural
Eastern Mediterranean;Lebanon;2001;2893,448;Urban
Eastern Mediterranean;Lebanon;2002;4182,205;Total
Eastern Mediterranean;Lebanon;2002;2102,625;Male
Eastern Mediterranean;Lebanon;2002;2079,58;Female
Eastern Mediterranean;Lebanon;2002;484,74;Rural
Eastern Mediterranean;Lebanon;2002;3038,097;Urban
Eastern Mediterranean;Lebanon;2003;4388,375;Total
Eastern Mediterranean;Lebanon;2003;2217,412;Male
Eastern Mediterranean;Lebanon;2003;2170,966;Female
Eastern Mediterranean;Lebanon;2003;504,674;Rural
Eastern Mediterranean;Lebanon;2003;3196,79;Urban
Eastern Mediterranean;Lebanon;2004;4569,378;Total
Eastern Mediterranean;Lebanon;2004;2318,372;Male
Eastern Mediterranean;Lebanon;2004;2251,005;Female
Eastern Mediterranean;Lebanon;2004;521,754;Rural
Eastern Mediterranean;Lebanon;2004;3341,513;Urban
Eastern Mediterranean;Lebanon;2005;4698,763;Total
Eastern Mediterranean;Lebanon;2005;2390,556;Male
Eastern Mediterranean;Lebanon;2005;2308,205;Female
Eastern Mediterranean;Lebanon;2005;533,172;Rural
Eastern Mediterranean;Lebanon;2005;3453,68;Urban
Eastern Mediterranean;Lebanon;2006;4759,753;Total
Eastern Mediterranean;Lebanon;2006;2425,053;Male
Eastern Mediterranean;Lebanon;2006;2334,707;Female
Eastern Mediterranean;Lebanon;2006;537,103;Rural
Eastern Mediterranean;Lebanon;2006;3520,247;Urban
Eastern Mediterranean;Lebanon;2007;4767,344;Total
Eastern Mediterranean;Lebanon;2007;2429,879;Male
Eastern Mediterranean;Lebanon;2007;2337,468;Female
Eastern Mediterranean;Lebanon;2007;535,295;Rural
Eastern Mediterranean;Lebanon;2007;3551,171;Urban
Eastern Mediterranean;Lebanon;2008;4764,741;Total
Eastern Mediterranean;Lebanon;2008;2427,254;Male
Eastern Mediterranean;Lebanon;2008;2337,491;Female
Eastern Mediterranean;Lebanon;2008;532,696;Rural
Eastern Mediterranean;Lebanon;2008;3578,351;Urban
Eastern Mediterranean;Lebanon;2009;4813,026;Total
Eastern Mediterranean;Lebanon;2009;2448,762;Male
Eastern Mediterranean;Lebanon;2009;2364,264;Female
Eastern Mediterranean;Lebanon;2009;536;Rural
Eastern Mediterranean;Lebanon;2009;3647,156;Urban
Eastern Mediterranean;Lebanon;2010;4953,061;Total
Eastern Mediterranean;Lebanon;2010;2515,674;Male
Eastern Mediterranean;Lebanon;2010;2437,39;Female
Eastern Mediterranean;Lebanon;2010;549,35;Rural
Eastern Mediterranean;Lebanon;2010;3787,791;Urban
Eastern Mediterranean;Lebanon;2011;5202,026;Total
Eastern Mediterranean;Lebanon;2011;2636,642;Male
Eastern Mediterranean;Lebanon;2011;2565,38;Female
Eastern Mediterranean;Lebanon;2011;574,302;Rural
Eastern Mediterranean;Lebanon;2011;4014,066;Urban
Eastern Mediterranean;Lebanon;2012;5537,612;Total
Eastern Mediterranean;Lebanon;2012;2800,438;Male
Eastern Mediterranean;Lebanon;2012;2737,182;Female
Eastern Mediterranean;Lebanon;2012;607,879;Rural
Eastern Mediterranean;Lebanon;2012;4308,525;Urban
Eastern Mediterranean;Lebanon;2013;5913,022;Total
Eastern Mediterranean;Lebanon;2013;2984,1;Male
Eastern Mediterranean;Lebanon;2013;2928,916;Female
Eastern Mediterranean;Lebanon;2013;644,202;Rural
Eastern Mediterranean;Lebanon;2013;4631,9;Urban
Eastern Mediterranean;Lebanon;2014;6261,044;Total
Eastern Mediterranean;Lebanon;2014;3154,6;Male
Eastern Mediterranean;Lebanon;2014;3106,446;Female
Eastern Mediterranean;Lebanon;2014;675,369;Rural
Eastern Mediterranean;Lebanon;2014;4927,91;Urban
Eastern Mediterranean;Lebanon;2015;6532,678;Total
Eastern Mediterranean;Lebanon;2015;3287,82;Male
Eastern Mediterranean;Lebanon;2015;3244,861;Female
Eastern Mediterranean;Lebanon;2015;695,996;Rural
Eastern Mediterranean;Lebanon;2015;5155,483;Urban
Eastern Mediterranean;Lebanon;2016;6714,281;Total
Eastern Mediterranean;Lebanon;2016;3377,146;Male
Eastern Mediterranean;Lebanon;2016;3337,135;Female
Eastern Mediterranean;Lebanon;2016;704,804;Rural
Eastern Mediterranean;Lebanon;2016;5301,864;Urban
Eastern Mediterranean;Lebanon;2017;6819,373;Total
Eastern Mediterranean;Lebanon;2017;3429,311;Male
Eastern Mediterranean;Lebanon;2017;3390,062;Female
Eastern Mediterranean;Lebanon;2017;703,805;Rural
Eastern Mediterranean;Lebanon;2017;5378,552;Urban
Eastern Mediterranean;Lebanon;2018;6859,408;Total
Eastern Mediterranean;Lebanon;2018;3449,884;Male
Eastern Mediterranean;Lebanon;2018;3409,524;Female
Eastern Mediterranean;Lebanon;2018;695,098;Rural
Eastern Mediterranean;Lebanon;2018;5398,411;Urban
Africa;Lesotho;2000;2032,804;Total
Africa;Lesotho;2000;976,684;Male
Africa;Lesotho;2000;1056,121;Female
Africa;Lesotho;2000;1503,411;Rural
Africa;Lesotho;2000;365,288;Urban
Africa;Lesotho;2001;2035,74;Total
Africa;Lesotho;2001;977,323;Male
Africa;Lesotho;2001;1058,415;Female
Africa;Lesotho;2001;1507,504;Rural
Africa;Lesotho;2001;378,451;Urban
Africa;Lesotho;2002;2029,829;Total
Africa;Lesotho;2002;975,179;Male
Africa;Lesotho;2002;1054,653;Female
Africa;Lesotho;2002;1510,496;Rural
Africa;Lesotho;2002;391,816;Urban
Africa;Lesotho;2003;2018,348;Total
Africa;Lesotho;2003;971,369;Male
Africa;Lesotho;2003;1046,986;Female
Africa;Lesotho;2003;1512,665;Rural
Africa;Lesotho;2003;405,432;Urban
Africa;Lesotho;2004;2005,94;Total
Africa;Lesotho;2004;967,346;Male
Africa;Lesotho;2004;1038,607;Female
Africa;Lesotho;2004;1514,33;Rural
Africa;Lesotho;2004;419,398;Urban
Africa;Lesotho;2005;1996,114;Total
Africa;Lesotho;2005;964,204;Male
Africa;Lesotho;2005;1031,911;Female
Africa;Lesotho;2005;1515,794;Rural
Africa;Lesotho;2005;433,749;Urban
Africa;Lesotho;2006;1989,939;Total
Africa;Lesotho;2006;962,394;Male
Africa;Lesotho;2006;1027,539;Female
Africa;Lesotho;2006;1517,098;Rural
Africa;Lesotho;2006;448,564;Urban
Africa;Lesotho;2007;1986,922;Total
Africa;Lesotho;2007;961,93;Male
Africa;Lesotho;2007;1024,996;Female
Africa;Lesotho;2007;1520,337;Rural
Africa;Lesotho;2007;461,95;Urban
Africa;Lesotho;2008;1987,129;Total
Africa;Lesotho;2008;962,997;Male
Africa;Lesotho;2008;1024,133;Female
Africa;Lesotho;2008;1524,036;Rural
Africa;Lesotho;2008;475,894;Urban
Africa;Lesotho;2009;1990,131;Total
Africa;Lesotho;2009;965,656;Male
Africa;Lesotho;2009;1024,479;Female
Africa;Lesotho;2009;1528,685;Rural
Africa;Lesotho;2009;490,524;Urban
Africa;Lesotho;2010;1995,581;Total
Africa;Lesotho;2010;969,901;Male
Africa;Lesotho;2010;1025,674;Female
Africa;Lesotho;2010;1534,536;Rural
Africa;Lesotho;2010;506,015;Urban
Africa;Lesotho;2011;2003,788;Total
Africa;Lesotho;2011;975,951;Male
Africa;Lesotho;2011;1027,842;Female
Africa;Lesotho;2011;1541,726;Rural
Africa;Lesotho;2011;522,44;Urban
Africa;Lesotho;2012;2014,994;Total
Africa;Lesotho;2012;983,782;Male
Africa;Lesotho;2012;1031,206;Female
Africa;Lesotho;2012;1552,732;Rural
Africa;Lesotho;2012;537,196;Urban
Africa;Lesotho;2013;2028,53;Total
Africa;Lesotho;2013;992,872;Male
Africa;Lesotho;2013;1035,656;Female
Africa;Lesotho;2013;1564,71;Rural
Africa;Lesotho;2013;552,651;Urban
Africa;Lesotho;2014;2043,445;Total
Africa;Lesotho;2014;1002,448;Male
Africa;Lesotho;2014;1041;Female
Africa;Lesotho;2014;1577,102;Rural
Africa;Lesotho;2014;568,683;Urban
Africa;Lesotho;2015;2059,021;Total
Africa;Lesotho;2015;1011,929;Male
Africa;Lesotho;2015;1047,082;Female
Africa;Lesotho;2015;1589,499;Rural
Africa;Lesotho;2015;585,146;Urban
Africa;Lesotho;2016;2075,03;Total
